,cam,frame,id,x,y
10514,2,4741,1,1169,1025
10515,2,4741,0,959,1045
10516,1,4743,1,1391,595
10517,1,4743,0,1535,569
10518,2,4743,1,1177,1027
10519,2,4743,0,965,1049
10520,1,4744,1,1389,595
10521,1,4744,0,1533,569
10522,2,4744,1,1177,1031
10523,2,4744,0,965,1053
10524,1,4745,1,1387,593
10525,1,4745,0,1531,567
10526,2,4745,1,1181,1033
10527,2,4745,0,975,1055
10528,1,4746,1,1385,591
10529,1,4746,0,1527,565
10530,2,4746,1,1185,1037
10531,2,4746,0,973,1055
10532,1,4747,1,1381,587
10533,1,4747,0,1525,563
10534,2,4747,1,1189,1043
10535,2,4747,0,979,1065
10536,1,4748,1,1377,585
10537,1,4748,0,1521,561
10538,2,4748,1,1195,1049
10539,2,4748,0,985,1071
10540,1,4749,1,1373,581
10541,1,4749,0,1517,557
10542,2,4749,1,1203,1053
10543,2,4749,0,989,1079
10544,1,4750,1,1369,577
10545,1,4750,0,1513,551
10546,2,4750,1,1207,1059
10547,2,4750,0,997,1085
10548,1,4751,1,1363,573
10549,1,4751,0,1505,547
10550,2,4751,1,1217,1065
10551,2,4751,0,999,1087
10552,1,4752,1,1359,569
10553,1,4752,0,1499,541
10554,2,4752,1,1223,1069
10555,2,4752,0,1007,1095
10556,1,4754,1,1349,563
10557,1,4754,0,1487,531
10558,2,4754,1,1239,1079
10559,2,4754,0,1019,1103
10560,1,4755,1,1341,559
10561,1,4755,0,1483,531
10562,2,4755,1,1241,1085
10563,2,4755,0,1029,1113
10564,1,4756,1,1335,557
10565,1,4756,0,1477,527
10566,2,4756,1,1253,1089
10567,2,4756,0,1035,1117
10568,1,4757,1,1331,555
10569,1,4757,0,1473,527
10570,2,4757,1,1257,1089
10571,2,4757,0,1041,1119
10572,1,4758,1,1327,553
10573,1,4758,0,1467,523
10574,2,4758,1,1265,1091
10575,2,4758,0,1049,1123
10576,1,4759,1,1321,551
10577,1,4759,0,1461,523
10578,2,4759,1,1269,1095
10579,2,4759,0,1055,1125
10580,1,4761,1,1313,549
10581,1,4761,0,1453,521
10582,2,4761,1,1283,1099
10583,2,4761,0,1063,1127
10584,1,4762,1,1307,549
10585,1,4762,0,1449,521
10586,2,4762,1,1289,1099
10587,2,4762,0,1069,1127
10588,1,4764,1,1301,551
10589,1,4764,0,1441,521
10590,2,4764,1,1301,1103
10591,2,4764,0,1081,1127
10592,1,4766,1,1293,551
10593,1,4766,0,1435,525
10594,2,4766,1,1317,1103
10595,2,4766,0,1093,1129
10596,1,4767,1,1289,551
10597,1,4767,0,1431,527
10598,2,4767,1,1321,1107
10599,2,4767,0,1101,1133
10600,1,4768,1,1285,553
10601,1,4768,0,1427,527
10602,2,4768,1,1323,1105
10603,2,4768,0,1105,1133
10604,1,4769,1,1281,553
10605,1,4769,0,1423,525
10606,2,4769,1,1329,1111
10607,2,4769,0,1111,1133
10608,1,4770,1,1277,553
10609,1,4770,0,1421,525
10610,2,4770,1,1335,1109
10611,2,4770,0,1117,1133
10612,1,4771,1,1275,553
10613,1,4771,0,1415,527
10614,2,4771,1,1337,1111
10615,2,4771,0,1121,1137
10616,1,4772,1,1271,553
10617,1,4772,0,1413,529
10618,2,4772,1,1347,1111
10619,2,4772,0,1127,1139
10620,1,4773,1,1267,555
10621,1,4773,0,1409,527
10622,2,4773,1,1347,1111
10623,2,4773,0,1129,1141
10624,1,4774,1,1265,555
10625,1,4774,0,1405,529
10626,2,4774,1,1355,1109
10627,2,4774,0,1135,1143
10628,1,4775,1,1261,555
10629,1,4775,0,1403,531
10630,2,4775,1,1357,1111
10631,2,4775,0,1139,1139
10632,1,4776,1,1257,557
10633,1,4776,0,1399,531
10634,2,4776,1,1363,1115
10635,2,4776,0,1145,1143
10636,1,4777,1,1255,557
10637,1,4777,0,1395,531
10638,2,4777,1,1365,1115
10639,2,4777,0,1147,1145
10640,1,4778,1,1253,559
10641,1,4778,0,1391,533
10642,2,4778,1,1369,1117
10643,2,4778,0,1151,1145
10644,1,4779,1,1249,563
10645,1,4779,0,1391,535
10646,2,4779,1,1371,1115
10647,2,4779,0,1153,1147
10648,1,4780,1,1247,563
10649,1,4780,0,1389,537
10650,2,4780,1,1373,1113
10651,2,4780,0,1159,1145
10652,1,4781,1,1245,565
10653,1,4781,0,1387,539
10654,2,4781,1,1377,1117
10655,2,4781,0,1163,1149
10656,1,4782,1,1245,569
10657,1,4782,0,1387,541
10658,2,4782,1,1381,1115
10659,2,4782,0,1165,1151
10660,1,4783,0,1385,545
10661,1,4783,1,1243,571
10662,2,4783,1,1381,1117
10663,2,4783,0,1163,1149
10664,1,4784,1,1243,575
10665,1,4784,0,1383,547
10666,2,4784,1,1381,1119
10667,2,4784,0,1163,1147
10668,1,4785,0,1383,551
10669,1,4785,1,1243,577
10670,2,4785,1,1377,1121
10671,2,4785,0,1167,1149
10672,1,4786,0,1383,555
10673,1,4786,1,1241,581
10674,2,4786,1,1377,1123
10675,2,4786,0,1165,1149
10676,1,4787,0,1383,559
10677,1,4787,1,1241,585
10678,2,4787,1,1379,1119
10679,2,4787,0,1169,1147
10680,1,4788,0,1383,561
10681,1,4788,1,1243,589
10682,2,4788,1,1375,1123
10683,2,4788,0,1165,1149
10684,1,4789,0,1381,565
10685,1,4789,1,1243,593
10686,2,4789,1,1379,1123
10687,2,4789,0,1167,1151
10688,1,4790,0,1381,569
10689,1,4790,1,1243,597
10690,2,4790,1,1383,1119
10691,2,4790,0,1169,1151
10692,1,4792,0,1383,575
10693,1,4792,1,1241,605
10694,2,4792,1,1379,1123
10695,2,4792,0,1171,1149
10696,1,4793,0,1383,583
10697,1,4793,1,1243,609
10698,2,4793,1,1377,1123
10699,2,4793,0,1171,1153
10700,1,4794,0,1383,587
10701,1,4794,1,1243,613
10702,2,4794,1,1377,1123
10703,2,4794,0,1173,1151
10704,1,4795,0,1383,589
10705,1,4795,1,1243,617
10706,2,4795,1,1373,1125
10707,2,4795,0,1169,1153
10708,1,4796,0,1385,595
10709,1,4796,1,1243,621
10710,2,4796,1,1373,1123
10711,2,4796,0,1167,1151
10712,1,4797,0,1387,599
10713,1,4797,1,1247,627
10714,2,4797,1,1371,1121
10715,2,4797,0,1163,1151
10716,1,4798,0,1387,603
10717,1,4798,1,1247,629
10718,2,4798,1,1367,1121
10719,2,4798,0,1163,1149
10720,1,4799,0,1391,607
10721,1,4799,1,1249,635
10722,2,4799,1,1361,1117
10723,2,4799,0,1161,1147
10724,1,4800,0,1391,609
10725,1,4800,1,1253,639
10726,2,4800,1,1359,1121
10727,2,4800,0,1157,1147
10728,1,4801,1,1257,643
10729,1,4801,0,1395,615
10730,2,4801,1,1355,1121
10731,2,4801,0,1155,1151
10732,1,4802,1,1259,649
10733,1,4802,0,1399,621
10734,2,4802,1,1351,1121
10735,2,4802,0,1153,1149
10736,1,4803,1,1261,655
10737,1,4803,0,1401,625
10738,2,4803,1,1349,1115
10739,2,4803,0,1149,1145
10740,1,4804,1,1263,659
10741,1,4804,0,1403,629
10742,2,4804,1,1343,1113
10743,2,4804,0,1147,1147
10744,1,4806,1,1269,669
10745,1,4806,0,1409,641
10746,2,4806,1,1339,1113
10747,2,4806,0,1143,1141
10748,1,4807,1,1271,673
10749,1,4807,0,1411,647
10750,2,4807,1,1339,1111
10751,2,4807,0,1145,1139
10752,1,4809,1,1275,683
10753,1,4809,0,1417,655
10754,2,4809,1,1331,1105
10755,2,4809,0,1139,1139
10756,1,4810,1,1277,687
10757,1,4810,0,1417,661
10758,2,4810,1,1329,1111
10759,2,4810,0,1135,1137
10760,1,4811,1,1279,691
10761,1,4811,0,1417,665
10762,2,4811,1,1329,1111
10763,2,4811,0,1135,1135
10764,1,4812,1,1281,695
10765,1,4812,0,1421,669
10766,2,4812,1,1325,1109
10767,2,4812,0,1131,1137
10768,1,4813,1,1285,699
10769,1,4813,0,1423,673
10770,2,4813,1,1319,1109
10771,2,4813,0,1127,1131
10772,1,4814,1,1287,703
10773,1,4814,0,1427,675
10774,2,4814,1,1317,1107
10775,2,4814,0,1125,1131
10776,1,4816,1,1291,709
10777,1,4816,0,1431,683
10778,2,4816,1,1313,1105
10779,2,4816,0,1119,1129
10780,1,4818,1,1297,715
10781,1,4818,0,1437,689
10782,2,4818,1,1307,1101
10783,2,4818,0,1117,1129
10784,1,4820,1,1301,721
10785,1,4820,0,1439,695
10786,2,4820,1,1305,1103
10787,2,4820,0,1113,1125
10788,1,4821,1,1303,723
10789,1,4821,0,1443,697
10790,2,4821,1,1303,1099
10791,2,4821,0,1113,1125
10792,1,4822,1,1305,725
10793,1,4822,0,1443,701
10794,2,4822,1,1303,1097
10795,2,4822,0,1109,1119
10796,1,4823,1,1305,729
10797,1,4823,0,1445,703
10798,2,4823,1,1295,1095
10799,2,4823,0,1109,1119
10800,1,4824,1,1307,731
10801,1,4824,0,1449,707
10802,2,4824,1,1295,1095
10803,2,4824,0,1105,1115
10804,1,4825,1,1309,735
10805,1,4825,0,1451,709
10806,2,4825,1,1291,1093
10807,2,4825,0,1105,1113
10808,1,4826,1,1313,739
10809,1,4826,0,1451,713
10810,2,4826,1,1287,1087
10811,2,4826,0,1099,1109
10812,1,4827,1,1315,741
10813,1,4827,0,1457,717
10814,2,4827,1,1283,1085
10815,2,4827,0,1097,1105
10816,1,4828,1,1319,745
10817,1,4828,0,1457,719
10818,2,4828,1,1283,1081
10819,2,4828,0,1095,1101
10820,1,4830,1,1323,751
10821,1,4830,0,1465,727
10822,2,4830,1,1275,1073
10823,2,4830,0,1089,1093
10824,1,4831,1,1327,755
10825,1,4831,0,1467,731
10826,2,4831,1,1271,1067
10827,2,4831,0,1083,1085
10828,1,4833,1,1331,761
10829,1,4833,0,1473,739
10830,2,4833,1,1269,1061
10831,2,4833,0,1081,1079
10832,1,4834,1,1333,765
10833,1,4834,0,1477,743
10834,2,4834,1,1265,1055
10835,2,4834,0,1079,1077
10836,1,4835,1,1335,769
10837,1,4835,0,1479,745
10838,2,4835,1,1263,1053
10839,2,4835,0,1079,1075
10840,1,4836,1,1339,773
10841,1,4836,0,1481,749
10842,2,4836,1,1263,1047
10843,2,4836,0,1075,1063
10844,1,4837,1,1341,777
10845,1,4837,0,1483,753
10846,2,4837,1,1259,1045
10847,2,4837,0,1077,1063
10848,1,4838,1,1343,779
10849,1,4838,0,1487,757
10850,2,4838,1,1255,1041
10851,2,4838,0,1073,1057
10852,1,4839,1,1345,783
10853,1,4839,0,1489,761
10854,2,4839,1,1255,1037
10855,2,4839,0,1073,1053
10856,1,4840,1,1347,787
10857,1,4840,0,1491,765
10858,2,4840,1,1255,1031
10859,2,4840,0,1069,1047
10860,1,4841,1,1349,791
10861,1,4841,0,1493,767
10862,2,4841,1,1251,1025
10863,2,4841,0,1069,1041
10864,1,4842,1,1351,793
10865,1,4842,0,1495,771
10866,2,4842,1,1249,1023
10867,2,4842,0,1069,1039
10868,1,4843,1,1353,797
10869,1,4843,0,1497,775
10870,2,4843,1,1249,1019
10871,2,4843,0,1069,1035
10872,1,4845,1,1357,805
10873,1,4845,0,1501,779
10874,2,4845,1,1249,1007
10875,2,4845,0,1063,1023
10876,1,4846,1,1359,807
10877,1,4846,0,1505,783
10878,2,4846,1,1245,1005
10879,2,4846,0,1065,1021
10880,1,4847,1,1359,811
10881,1,4847,0,1505,789
10882,2,4847,1,1245,1001
10883,2,4847,0,1065,1013
10884,1,4848,1,1361,815
10885,1,4848,0,1507,793
10886,2,4848,1,1243,995
10887,2,4848,0,1065,1011
10888,1,4849,1,1363,817
10889,1,4849,0,1509,795
10890,2,4849,1,1245,993
10891,2,4849,0,1065,1007
10892,1,4851,1,1363,827
10893,1,4851,0,1509,805
10894,2,4851,1,1243,983
10895,2,4851,0,1069,995
10896,1,4852,1,1363,831
10897,1,4852,0,1511,809
10898,2,4852,1,1245,981
10899,2,4852,0,1073,993
10900,1,4854,1,1363,839
10901,1,4854,0,1509,819
10902,2,4854,1,1249,973
10903,2,4854,0,1073,983
10904,1,4855,1,1363,843
10905,1,4855,0,1511,823
10906,2,4855,1,1249,967
10907,2,4855,0,1075,981
10908,1,4856,1,1361,845
10909,1,4856,0,1509,825
10910,2,4856,1,1253,965
10911,2,4856,0,1079,975
10912,1,4857,1,1361,851
10913,1,4857,0,1509,829
10914,2,4857,1,1255,963
10915,2,4857,0,1077,973
10916,1,4858,1,1359,855
10917,1,4858,0,1509,833
10918,2,4858,1,1257,953
10919,2,4858,0,1081,967
10920,1,4861,1,1357,865
10921,1,4861,0,1507,847
10922,2,4861,1,1263,943
10923,2,4861,0,1087,953
10924,1,4862,1,1357,871
10925,1,4862,0,1507,849
10926,2,4862,1,1261,937
10927,2,4862,0,1089,949
10928,1,4864,1,1353,879
10929,1,4864,0,1505,859
10930,2,4864,1,1267,927
10931,2,4864,0,1095,939
10932,1,4865,1,1353,883
10933,1,4865,0,1505,863
10934,2,4865,1,1269,923
10935,2,4865,0,1095,931
10936,1,4866,1,1349,885
10937,1,4866,0,1503,869
10938,2,4866,1,1271,919
10939,2,4866,0,1097,929
10940,1,4867,1,1349,891
10941,1,4867,0,1503,873
10942,2,4867,1,1275,915
10943,2,4867,0,1103,925
10944,1,4868,1,1347,897
10945,1,4868,0,1501,877
10946,2,4868,1,1275,909
10947,2,4868,0,1105,919
10948,1,4869,1,1347,901
10949,1,4869,0,1501,883
10950,2,4869,1,1279,907
10951,2,4869,0,1107,917
10952,1,4870,1,1345,905
10953,1,4870,0,1499,887
10954,2,4870,1,1283,903
10955,2,4870,0,1109,909
10956,1,4871,1,1345,909
10957,1,4871,0,1499,889
10958,2,4871,1,1283,899
10959,2,4871,0,1113,907
10960,1,4872,1,1343,913
10961,1,4872,0,1499,895
10962,2,4872,1,1285,895
10963,2,4872,0,1115,905
10964,1,4873,1,1339,917
10965,1,4873,0,1495,899
10966,2,4873,1,1289,893
10967,2,4873,0,1117,901
10968,1,4874,1,1339,919
10969,1,4874,0,1495,903
10970,2,4874,1,1293,891
10971,2,4874,0,1121,901
10972,1,4875,1,1335,923
10973,1,4875,0,1493,905
10974,2,4875,1,1295,887
10975,2,4875,0,1127,897
10976,1,4876,1,1333,925
10977,1,4876,0,1489,909
10978,2,4876,1,1299,885
10979,2,4876,0,1129,895
10980,1,4878,1,1327,931
10981,1,4878,0,1483,915
10982,2,4878,1,1309,885
10983,2,4878,0,1139,895
10984,1,4879,1,1323,935
10985,1,4879,0,1477,915
10986,2,4879,1,1313,885
10987,2,4879,0,1143,891
10988,1,4881,1,1313,939
10989,1,4881,0,1469,921
10990,2,4881,1,1323,885
10991,2,4881,0,1155,893
10992,1,4882,1,1309,943
10993,1,4882,0,1467,925
10994,2,4882,1,1327,887
10995,2,4882,0,1159,893
10996,1,4883,1,1305,945
10997,1,4883,0,1461,929
10998,2,4883,1,1333,889
10999,2,4883,0,1163,895
11000,1,4884,1,1299,947
11001,1,4884,0,1455,931
11002,2,4884,1,1337,891
11003,2,4884,0,1171,899
11004,1,4885,1,1293,949
11005,1,4885,0,1451,933
11006,2,4885,1,1345,893
11007,2,4885,0,1179,903
11008,1,4886,0,1445,933
11009,1,4886,1,1289,951
11010,2,4886,1,1351,895
11011,2,4886,0,1181,903
11012,1,4887,0,1439,937
11013,1,4887,1,1283,955
11014,2,4887,1,1357,899
11015,2,4887,0,1189,909
11016,1,4888,0,1433,939
11017,1,4888,1,1277,957
11018,2,4888,1,1365,903
11019,2,4888,0,1197,913
11020,1,4889,0,1429,941
11021,1,4889,1,1271,959
11022,2,4889,1,1369,905
11023,2,4889,0,1203,915
11024,1,4890,0,1421,945
11025,1,4890,1,1267,963
11026,2,4890,1,1375,909
11027,2,4890,0,1211,921
11028,1,4891,0,1417,949
11029,1,4891,1,1259,965
11030,2,4891,1,1381,913
11031,2,4891,0,1217,925
11032,1,4892,0,1409,951
11033,1,4892,1,1253,967
11034,2,4892,1,1387,913
11035,2,4892,0,1223,925
11036,1,4893,0,1403,953
11037,1,4893,1,1249,969
11038,2,4893,1,1395,917
11039,2,4893,0,1225,927
11040,1,4894,0,1399,955
11041,1,4894,1,1243,971
11042,2,4894,1,1397,919
11043,2,4894,0,1233,933
11044,1,4896,0,1389,961
11045,1,4896,1,1233,975
11046,2,4896,1,1409,927
11047,2,4896,0,1245,937
11048,1,4897,0,1383,963
11049,1,4897,1,1229,977
11050,2,4897,1,1413,929
11051,2,4897,0,1251,941
11052,1,4898,0,1377,965
11053,1,4898,1,1223,979
11054,2,4898,1,1419,933
11055,2,4898,0,1255,943
11056,1,4900,0,1367,967
11057,1,4900,1,1213,979
11058,2,4900,1,1429,939
11059,2,4900,0,1265,949
11060,1,4901,0,1363,965
11061,1,4901,1,1209,979
11062,2,4901,1,1433,939
11063,2,4901,0,1269,953
11064,1,4902,0,1357,967
11065,1,4902,1,1205,979
11066,2,4902,1,1437,943
11067,2,4902,0,1273,953
11068,1,4903,0,1353,965
11069,1,4903,1,1201,979
11070,2,4903,1,1445,943
11071,2,4903,0,1281,959
11072,1,4904,0,1349,965
11073,1,4904,1,1197,977
11074,2,4904,1,1449,945
11075,2,4904,0,1283,961
11076,1,4905,0,1343,963
11077,1,4905,1,1191,975
11078,2,4905,0,1295,965
11079,2,4905,1,1455,951
11080,1,4906,0,1337,961
11081,1,4906,1,1187,975
11082,2,4906,0,1295,971
11083,2,4906,1,1459,955
11084,1,4907,0,1333,961
11085,1,4907,1,1181,973
11086,2,4907,0,1303,971
11087,2,4907,1,1465,955
11088,1,4908,0,1329,957
11089,1,4908,1,1177,971
11090,2,4908,0,1303,971
11091,2,4908,1,1467,959
11092,1,4909,0,1325,955
11093,1,4909,1,1173,969
11094,2,4909,0,1309,977
11095,2,4909,1,1471,961
11096,1,4910,0,1321,953
11097,1,4910,1,1169,967
11098,2,4910,0,1313,979
11099,2,4910,1,1475,963
11100,1,4911,0,1317,951
11101,1,4911,1,1167,965
11102,2,4911,0,1315,979
11103,2,4911,1,1479,967
11104,1,4912,0,1313,949
11105,1,4912,1,1163,963
11106,2,4912,0,1321,985
11107,2,4912,1,1483,969
11108,1,4913,0,1309,947
11109,1,4913,1,1159,961
11110,2,4913,0,1323,985
11111,2,4913,1,1487,971
11112,1,4914,0,1305,945
11113,1,4914,1,1153,957
11114,2,4914,0,1327,989
11115,2,4914,1,1493,973
11116,1,4915,0,1303,943
11117,1,4915,1,1151,955
11118,2,4915,0,1331,987
11119,2,4915,1,1495,973
11120,1,4916,0,1297,939
11121,1,4916,1,1147,953
11122,2,4916,0,1335,989
11123,2,4916,1,1499,977
11124,1,4917,0,1293,937
11125,1,4917,1,1143,947
11126,2,4917,0,1339,997
11127,2,4917,1,1505,981
11128,1,4918,0,1291,931
11129,1,4918,1,1139,943
11130,2,4918,0,1343,997
11131,2,4918,1,1509,979
11132,1,4919,0,1285,927
11133,1,4919,1,1137,939
11134,2,4919,0,1345,1001
11135,2,4919,1,1511,983
11136,1,4921,0,1277,919
11137,1,4921,1,1127,929
11138,2,4921,0,1355,1007
11139,2,4921,1,1521,991
11140,1,4922,0,1275,913
11141,1,4922,1,1125,925
11142,2,4922,0,1359,1011
11143,2,4922,1,1523,991
11144,1,4923,0,1271,905
11145,1,4923,1,1121,919
11146,2,4923,0,1359,1011
11147,2,4923,1,1527,993
11148,1,4925,0,1267,893
11149,1,4925,1,1117,907
11150,2,4925,0,1363,1013
11151,2,4925,1,1531,993
11152,1,4926,0,1265,887
11153,1,4926,1,1117,901
11154,2,4926,0,1361,1013
11155,2,4926,1,1531,997
11156,1,4927,0,1265,883
11157,1,4927,1,1115,897
11158,2,4927,0,1363,1013
11159,2,4927,1,1531,997
11160,1,4928,0,1265,877
11161,1,4928,1,1115,891
11162,2,4928,0,1359,1013
11163,2,4928,1,1535,997
11164,1,4929,0,1265,871
11165,1,4929,1,1115,887
11166,2,4929,0,1359,1013
11167,2,4929,1,1535,997
11168,1,4930,0,1265,865
11169,1,4930,1,1115,881
11170,2,4930,0,1359,1013
11171,2,4930,1,1531,997
11172,1,4931,0,1265,863
11173,1,4931,1,1115,875
11174,2,4931,0,1361,1015
11175,2,4931,1,1533,993
11176,1,4933,0,1263,851
11177,1,4933,1,1115,867
11178,2,4933,0,1359,1013
11179,2,4933,1,1533,991
11180,1,4934,0,1265,847
11181,1,4934,1,1113,863
11182,2,4934,0,1361,1009
11183,2,4934,1,1533,993
11184,1,4935,0,1265,843
11185,1,4935,1,1115,859
11186,2,4935,0,1355,1007
11187,2,4935,1,1531,989
11188,1,4936,0,1267,841
11189,1,4936,1,1115,853
11190,2,4936,0,1353,1007
11191,2,4936,1,1533,987
11192,1,4937,0,1267,835
11193,1,4937,1,1117,849
11194,2,4937,0,1355,1003
11195,2,4937,1,1531,985
11196,1,4938,0,1269,831
11197,1,4938,1,1119,845
11198,2,4938,0,1353,1003
11199,2,4938,1,1529,983
11200,1,4939,0,1271,825
11201,1,4939,1,1119,839
11202,2,4939,0,1347,999
11203,2,4939,1,1525,985
11204,1,4940,0,1273,821
11205,1,4940,1,1121,837
11206,2,4940,0,1345,1001
11207,2,4940,1,1523,979
11208,1,4941,0,1275,817
11209,1,4941,1,1123,833
11210,2,4941,0,1339,995
11211,2,4941,1,1519,977
11212,1,4942,0,1277,811
11213,1,4942,1,1127,829
11214,2,4942,0,1339,991
11215,2,4942,1,1517,973
11216,1,4943,0,1281,811
11217,1,4943,1,1129,827
11218,2,4943,0,1331,987
11219,2,4943,1,1513,971
11220,1,4944,0,1283,807
11221,1,4944,1,1131,825
11222,2,4944,0,1333,981
11223,2,4944,1,1511,965
11224,1,4946,0,1289,803
11225,1,4946,1,1137,819
11226,2,4946,0,1325,977
11227,2,4946,1,1501,959
11228,1,4947,0,1293,801
11229,1,4947,1,1139,819
11230,2,4947,0,1317,971
11231,2,4947,1,1499,953
11232,1,4948,0,1297,803
11233,1,4948,1,1143,819
11234,2,4948,0,1315,967
11235,2,4948,1,1493,949
11236,1,4949,0,1301,801
11237,1,4949,1,1147,817
11238,2,4949,0,1307,961
11239,2,4949,1,1489,941
11240,1,4950,0,1305,801
11241,1,4950,1,1151,817
11242,2,4950,0,1301,953
11243,2,4950,1,1483,939
11244,1,4951,0,1311,799
11245,1,4951,1,1155,817
11246,2,4951,0,1295,949
11247,2,4951,1,1477,933
11248,1,4952,0,1315,801
11249,1,4952,1,1161,819
11250,2,4952,0,1287,941
11251,2,4952,1,1469,925
11252,1,4953,0,1321,803
11253,1,4953,1,1165,819
11254,2,4953,0,1281,935
11255,2,4953,1,1463,923
11256,1,4954,0,1327,805
11257,1,4954,1,1171,819
11258,2,4954,1,1455,915
11259,2,4954,0,1273,929
11260,1,4955,0,1335,805
11261,1,4955,1,1177,823
11262,2,4955,1,1449,907
11263,2,4955,0,1267,921
11264,1,4956,0,1343,805
11265,1,4956,1,1185,823
11266,2,4956,1,1439,903
11267,2,4956,0,1259,917
11268,1,4957,0,1349,809
11269,1,4957,1,1191,825
11270,2,4957,1,1433,897
11271,2,4957,0,1249,909
11272,1,4959,0,1361,811
11273,1,4959,1,1205,829
11274,2,4959,1,1417,887
11275,2,4959,0,1235,897
11276,1,4960,0,1369,813
11277,1,4960,1,1213,829
11278,2,4960,1,1409,881
11279,2,4960,0,1227,891
11280,1,4962,0,1387,817
11281,1,4962,1,1225,833
11282,2,4962,1,1391,871
11283,2,4962,0,1213,877
11284,1,4963,0,1393,819
11285,1,4963,1,1233,835
11286,2,4963,1,1385,867
11287,2,4963,0,1203,877
11288,1,4964,0,1401,819
11289,1,4964,1,1241,835
11290,2,4964,1,1377,863
11291,2,4964,0,1197,871
11292,1,4965,0,1409,823
11293,1,4965,1,1247,837
11294,2,4965,1,1371,859
11295,2,4965,0,1189,865
11296,1,4966,0,1415,821
11297,1,4966,1,1253,839
11298,2,4966,1,1363,855
11299,2,4966,0,1181,867
11300,1,4968,0,1429,825
11301,1,4968,1,1269,843
11302,2,4968,1,1347,849
11303,2,4968,0,1169,857
11304,1,4969,0,1437,827
11305,1,4969,1,1275,845
11306,2,4969,1,1341,845
11307,2,4969,0,1161,853
11308,1,4970,1,1283,845
11309,1,4970,0,1445,831
11310,2,4970,1,1331,841
11311,2,4970,0,1153,851
11312,1,4971,1,1289,849
11313,1,4971,0,1451,835
11314,2,4971,1,1325,839
11315,2,4971,0,1147,845
11316,1,4972,1,1297,855
11317,1,4972,0,1457,837
11318,2,4972,1,1319,835
11319,2,4972,0,1139,841
11320,1,4973,1,1303,859
11321,1,4973,0,1465,841
11322,2,4973,1,1315,831
11323,2,4973,0,1137,839
11324,1,4974,1,1309,863
11325,1,4974,0,1471,845
11326,2,4974,1,1305,829
11327,2,4974,0,1129,839
11328,1,4975,1,1315,863
11329,1,4975,0,1479,849
11330,2,4975,1,1299,827
11331,2,4975,0,1121,831
11332,1,4976,1,1321,867
11333,1,4976,0,1483,855
11334,2,4976,1,1293,825
11335,2,4976,0,1115,831
11336,1,4977,1,1327,871
11337,1,4977,0,1491,859
11338,2,4977,1,1287,819
11339,2,4977,0,1107,825
11340,1,4978,1,1335,875
11341,1,4978,0,1499,861
11342,2,4978,1,1279,817
11343,2,4978,0,1103,825
11344,1,4980,1,1349,879
11345,1,4980,0,1511,867
11346,2,4980,1,1265,811
11347,2,4980,0,1091,815
11348,1,4981,1,1355,883
11349,1,4981,0,1521,869
11350,2,4981,1,1259,807
11351,2,4981,0,1083,813
11352,1,4982,1,1363,883
11353,1,4982,0,1527,871
11354,2,4982,1,1253,805
11355,2,4982,0,1077,809
11356,1,4983,1,1369,887
11357,1,4983,0,1533,873
11358,2,4983,1,1247,801
11359,2,4983,0,1071,803
11360,1,4984,1,1375,887
11361,1,4984,0,1539,873
11362,2,4984,1,1241,799
11363,2,4984,0,1065,803
11364,1,4985,1,1383,889
11365,1,4985,0,1547,875
11366,2,4985,1,1235,795
11367,2,4985,0,1059,799
11368,1,4986,1,1389,889
11369,1,4986,0,1553,877
11370,2,4986,1,1227,791
11371,2,4986,0,1055,795
11372,1,4987,1,1395,891
11373,1,4987,0,1559,879
11374,2,4987,1,1223,789
11375,2,4987,0,1049,791
11376,1,4988,1,1401,891
11377,1,4988,0,1565,879
11378,2,4988,1,1215,785
11379,2,4988,0,1041,787
11380,1,4989,1,1407,891
11381,1,4989,0,1571,879
11382,2,4989,1,1211,781
11383,2,4989,0,1039,785
11384,1,4990,1,1413,893
11385,1,4990,0,1577,879
11386,2,4990,1,1207,781
11387,2,4990,0,1031,785
11388,1,4991,1,1419,893
11389,1,4991,0,1583,881
11390,2,4991,1,1201,777
11391,2,4991,0,1027,781
11392,1,4992,1,1423,893
11393,1,4992,0,1589,879
11394,2,4992,1,1195,775
11395,2,4992,0,1023,777
11396,1,4993,1,1429,893
11397,1,4993,0,1597,883
11398,2,4993,1,1189,771
11399,2,4993,0,1017,773
11400,1,4994,1,1435,895
11401,1,4994,0,1599,883
11402,2,4994,1,1185,769
11403,2,4994,0,1011,773
11404,1,4995,1,1441,897
11405,1,4995,0,1609,881
11406,2,4995,1,1181,767
11407,2,4995,0,1009,767
11408,1,4996,1,1445,897
11409,1,4996,0,1611,885
11410,2,4996,1,1175,765
11411,2,4996,0,1003,765
11412,1,4998,1,1455,899
11413,1,4998,0,1623,887
11414,2,4998,1,1167,759
11415,2,4998,0,993,759
11416,1,4999,1,1461,899
11417,1,4999,0,1623,887
11418,2,4999,1,1163,757
11419,2,4999,0,991,759
11420,1,5000,1,1463,901
11421,1,5000,0,1631,889
11422,2,5000,1,1161,753
11423,2,5000,0,987,759
11424,1,5001,1,1467,901
11425,1,5001,0,1635,889
11426,2,5001,1,1157,753
11427,2,5001,0,987,755
11428,1,5002,1,1471,901
11429,1,5002,0,1639,887
11430,2,5002,1,1151,749
11431,2,5002,0,983,753
11432,1,5003,1,1475,901
