,3d_x,3d_y,3d_z,cam1_proj_x,cam1_proj_y,cam1_x,cam1_y,cam2_proj_x,cam2_proj_y,cam2_x,cam2_y,err,err1,err2,frame,id
2363,5.196491288196857,1.274566595113199,3.1687238193972673,1954.4626705926328,1100.6988439133975,1945.0,1105.0,852.9078206431923,459.7718719179995,845.0,457.0,18.773881716356534,10.394329147472439,8.379552568884097,1849.0,0.0
2364,9.139756237369657,1.5135137657654805,3.6214898454537616,1769.1973023161008,1116.945151938409,1763.0,1119.0,999.9331644646395,474.31072307927434,995.0,473.0,11.633407777443526,6.52908543008689,5.104322347356637,1852.0,1.0
2365,5.2516368441606955,1.3629645930010421,3.2915554690657887,1949.6812629900576,1096.166257647374,1939.0,1101.0,853.9582380877662,464.11672708190673,845.0,461.0,21.209033070782304,11.724096732556548,9.484936338225758,1852.0,0.0
2366,9.180977362170303,1.5302564673846066,3.632998925169223,1767.0317588548942,1116.3392997663711,1759.0,1119.0,1001.3967162871365,474.68470335398587,995.0,473.0,15.07584463130555,8.460997342890712,6.614847288414838,1853.0,1.0
2367,5.266268569287676,1.2536647279511093,3.3116622107137443,1948.932549220217,1101.43404787604,1941.0,1105.0,855.6343849194774,465.3128307835015,849.0,463.0,15.723173318112313,8.697203670234439,7.025969647877875,1853.0,0.0
2368,9.251268178281116,1.5823543363335633,3.6406519919998157,1763.4460916240837,1114.216333008473,1755.0,1117.0,1003.7293196798901,474.7611472255401,997.0,473.0,15.848949934024846,8.89298969088203,6.955960243142815,1855.0,1.0
2369,5.272848040124265,1.2258055739116773,3.2620445389088735,1949.6167349067548,1103.1211289639414,1941.0,1107.0,856.1957631615803,463.5056392149561,849.0,461.0,17.06906747033201,9.449537606023968,7.619529864308042,1855.0,0.0
2370,9.243630404866808,1.5722374832572361,3.688809472984113,1763.1266902059485,1114.3251025128898,1755.0,1117.0,1003.4817045293596,476.69578092111647,997.0,475.0,15.255456096452122,8.555592923346017,6.699863173106105,1856.0,1.0
2371,5.3269099136896045,1.3257821372960277,3.2817093098256436,1946.7413916595979,1098.6200567637243,1937.0,1103.0,857.1491500047889,463.82735603009087,849.0,461.0,19.306452540473714,10.680759065660096,8.62569347481362,1856.0,0.0
2372,9.223020598405961,1.5639060076422344,3.6831255934170715,1764.208595357515,1114.6262470285756,1757.0,1117.0,1002.7479537983077,476.5105015719218,997.0,475.0,13.532483510914584,7.589370869692168,5.943112641222418,1857.0,1.0
2373,5.367230176017605,1.3210044166780808,3.3293022166675397,1944.1701497228046,1098.8970037342929,1935.0,1103.0,858.6712516437622,465.6546011389437,851.0,463.0,18.16377855483293,10.04620447209092,8.117574082742012,1857.0,0.0
2374,9.2874903559326,1.8594138527092121,3.6643985955513187,1760.5828368987527,1100.5039454985179,1753.0,1103.0,1003.075719950828,474.5990808039616,997.0,473.0,14.265718007281338,7.9830885944886525,6.282629412792685,1862.0,1.0
2375,5.387147066994956,1.5707236379571752,3.3564521449913762,1942.2638618740098,1086.8459072819835,1933.0,1091.0,856.7911203300553,465.70829982079766,849.0,463.0,18.401037257997757,10.152616565723802,8.248420692273953,1862.0,0.0
2376,9.234985088412259,1.8830221812428867,3.7153620605643543,1762.2504610404544,1098.6058171405043,1755.0,1101.0,1000.8236877670959,476.5395975948624,995.0,475.0,13.659289871348594,7.635528590991602,6.023761280356993,1863.0,1.0
2377,5.351308935765444,1.6580359387809467,3.4309759655449437,1942.235351576655,1081.940919738768,1931.0,1087.0,854.4919794572179,468.29104273995586,845.0,465.0,22.368151418047283,12.321826899475198,10.046324518572087,1863.0,0.0
2378,9.290341627695792,2.0240827640144303,3.686607679058195,1759.6338262413126,1092.148772919154,1751.0,1095.0,1001.9473950822792,474.82900554081203,995.0,473.0,16.276557820280534,9.092439245424051,7.184118574856483,1865.0,1.0
2379,5.290459992669932,1.7581012225577288,3.428643137341882,1944.6262816669991,1076.6488951875017,1935.0,1081.0,851.1540456390842,467.8556106893057,843.0,465.0,19.203584084198106,10.563967617412969,8.639616466785137,1865.0,0.0
2380,9.274210847217528,2.0923527798007866,3.6859889111801682,1760.2031829707807,1088.6206750745175,1753.0,1091.0,1000.803699930275,474.5390785536158,995.0,473.0,13.590282436624168,7.58597600916111,6.0043064274630575,1866.0,1.0
2381,5.299025279255469,1.8360878130057239,3.4322282745954316,1944.0086274869072,1072.9284383210538,1935.0,1077.0,850.6414110421715,467.68393107773426,843.0,465.0,17.985051714334382,9.885999378076239,8.099052336258143,1866.0,0.0
2382,9.291707948844184,2.167952765334642,3.744304628168895,1758.2878632983898,1084.5974185193681,1751.0,1087.0,1000.8890092572494,476.5587680749072,995.0,475.0,13.765492179176745,7.6736789890567945,6.09181319011995,1867.0,1.0
2383,5.30329732060806,1.8750544142485528,3.4340066184153315,1943.6994970267838,1071.068313866149,1935.0,1075.0,850.3843221972228,467.59742684398134,843.0,465.0,17.374520755675665,9.54669599254817,7.827824763127495,1867.0,0.0
2384,9.296100468931574,2.2444946227564393,3.7492718258131106,1757.7728813665553,1080.7676573167396,1751.0,1083.0,1000.4815157409637,476.4550664527593,995.0,475.0,12.802640486258904,7.131288513371116,5.671351972887788,1868.0,1.0
2385,5.362579593780181,1.9590363500498105,3.437602242866729,1940.9042830031826,1067.4404452757099,1933.0,1071.0,851.7132928371079,467.3627719226373,845.0,465.0,15.785752534367534,8.668801510567537,7.116951023799997,1868.0,0.0
2386,9.25744889938545,2.3746269631613677,3.7219549584575473,1759.6044579855457,1074.1377786595015,1751.0,1077.0,997.9854400515045,474.8592348881316,991.0,473.0,16.29665363482745,9.068021185850062,7.22863244897739,1869.0,1.0
2387,5.374155377566545,2.129959340167814,3.4603886952411527,1939.5649629445,1059.133801862941,1931.0,1063.0,850.3041437222245,467.57504145506795,843.0,465.0,17.141894390890013,9.397131385463084,7.744763005426928,1869.0,0.0
2388,9.101300728982071,2.8704941375917015,3.721413175631791,1765.42391033398,1048.1365959950735,1757.0,1051.0,987.9283787274497,472.89507028654,981.0,471.0,16.080143393557066,8.897266311084834,7.18287708247223,1875.0,1.0
2389,5.150272942225403,2.7096595952048794,3.408023322963956,1948.4721782503573,1029.5398727817767,1941.0,1033.0,835.4696532629373,463.35614939705874,829.0,461.0,15.119771618458934,8.234435510185385,6.885336108273548,1875.0,0.0
2390,9.063490611868193,2.999615222794938,3.6949088864370596,1767.1830759910713,1041.507394139469,1757.0,1045.0,985.4020461197531,471.3048183031241,977.0,469.0,19.477814008512155,10.765376553421085,8.712437455091072,1876.0,1.0
2391,5.17462907195457,2.820527279902919,3.3354950776132695,1948.4566578047352,1024.598494673417,1939.0,1029.0,835.1973345015851,459.9842251280318,827.0,457.0,19.15444165763804,10.43080178968987,8.723639867948169,1876.0,0.0
2392,9.075349541609011,3.083121010152211,3.6533847020313184,1766.9669589004952,1037.5777274048826,1757.0,1041.0,985.2284932288856,469.2645448570873,977.0,467.0,19.0725481413902,10.538131686378415,8.534416455011783,1877.0,1.0
2393,5.172704563003631,2.8884182381034718,3.3847950201259245,1947.4375223639427,1021.0783544517108,1939.0,1025.0,834.3302746078433,461.6754365055302,827.0,459.0,17.10761978081494,9.304358518911949,7.803261261902991,1877.0,0.0
2394,9.033398703596074,3.1541426607763476,3.6588545240499766,1768.6318595725297,1033.6786996805204,1759.0,1037.0,982.9697762479464,469.20708244376925,975.0,467.0,18.458149540086275,10.188412763385076,8.2697367767012,1878.0,1.0
2395,5.1193488978462,2.9984723490916023,3.3203987472703744,1950.5648602514152,1015.5625577286871,1939.0,1021.0,831.0784628383298,458.68301706940684,821.0,455.0,23.509681543893027,12.779349400052556,10.73033214384047,1878.0,0.0
2396,9.047472279355922,3.274923556589564,3.6200485051222673,1768.1412872437104,1027.8445726857512,1759.0,1031.0,982.5745502844416,467.10744006357106,975.0,465.0,17.532825314287255,9.670566374702647,7.862258939584607,1879.0,1.0
2397,5.140682195485832,3.022717813022375,3.359906663727175,1948.8611328697602,1014.3836808856818,1939.0,1019.0,831.5972877904165,460.14771195343553,823.0,457.0,20.04357987818883,10.888174486124186,9.155405392064642,1879.0,0.0
2398,9.007869421902942,3.383475386194716,3.6279658186157304,1769.5251550484488,1022.0449404278404,1761.0,1025.0,980.0858843711031,466.9866136640017,973.0,465.0,16.381887413432914,9.022784807092792,7.35910260634012,1880.0,1.0
2399,5.096773300081237,3.100150155295062,3.2635184014109098,1952.2722934095475,1010.6309340860339,1943.0,1015.0,829.0873458500931,455.98795991288665,821.0,453.0,18.871743752870785,10.250081074475384,8.621662678395401,1880.0,0.0
2400,8.991798746672714,3.4504650520186058,3.6268413599123432,1770.0712072340089,1018.5481008297212,1763.0,1021.0,978.8853680102294,466.6616244595496,973.0,465.0,13.599671108313885,7.484235517907826,6.115435590406059,1881.0,1.0
2401,1.7062228989126424,6.86410451154025,6.077222155528557,2021.031060056528,812.8300968631029,1763.0,1021.0,644.4999333637486,565.5163806427404,335.0,503.0,647.2846178406226,331.5339145938477,315.7507032467748,1881.0,1.0
2402,8.972835817197073,3.567283086454058,3.640670666585146,1770.3519660015,1012.441295418961,1763.0,1015.0,977.139942398346,466.739513040908,971.0,465.0,14.16609410528921,7.784495694663911,6.3815984106252985,1882.0,1.0
